digit,count,empirical,benford,zscore
0,0.0,0.0,0.0,NaN,
1,3165.0,0.36126013012213215,0.30103,12.278484690258765,
2,1575.0,0.17977399840200892,0.176091,0.8910205654707823,
3,914.0,0.10432599018376898,0.124939,5.818968110557886,
4,738.0,0.08423695925122703,0.09691,3.9916059549303458,
5,632.0,0.07213788380321881,0.0791812,2.42171219602061,
6,584.0,0.06665905718525282,0.0669468,0.0863879263699914,
7,388.0,0.044287181828558383,0.0579919,5.4654211793958245,
8,369.0,0.04211847962561351,0.0511525,3.8139409958520076,
