digit,count,empirical,benford,zscore
0,0.0,0.0,0.0,NaN,
1,1400.0,0.31446540880503143,0.30103,1.9379773605281345,
2,554.0,0.12443845462713388,0.176091,9.02850368903512,
3,784.0,0.1761006289308176,0.124939,10.301473769597653,
4,470.0,0.10557053009883198,0.09691,1.9279843629911677,
5,341.0,0.0765947888589398,0.0791812,0.6113600578881478,
6,293.0,0.06581311769991015,0.0669468,0.272674127408635,
7,139.0,0.031221922731356693,0.0579919,7.6100716958029455,
8,273.0,0.06132075471698113,0.0511525,3.0455718808758045,
