digit,count,empirical,benford,zscore
0,0.0,0.0,0.0,NaN,
1,97.0,0.35018050541516244,0.30103,1.7178450487172665,
2,47.0,0.16967509025270758,0.176091,0.20147130626140555,
3,32.0,0.11552346570397112,0.124939,0.383074959842019,
4,46.0,0.16606498194945848,0.09691,3.7890226862638094,
5,16.0,0.05776173285198556,0.0791812,1.2089743076290673,
6,6.0,0.021660649819494584,0.0669468,2.8954912212695234,
7,12.0,0.04332129963898917,0.0579919,0.9161300444043878,
8,14.0,0.05054151624548736,0.0511525,0.0461570353634802,
