digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,186.0,0.32978723404255317,0.30103,1.4429570848797,1.5493999917446535
2,78.0,0.13829787234042554,0.176091,2.3010996159190946,4.574752605398299
3,116.0,0.20567375886524822,0.124939,5.735043158596448,29.424031943690892
4,90.0,0.1595744680851064,0.09691,4.959332013066476,22.853526530384638
5,2.0,0.0035460992907801418,0.0791812,6.574221714152526,40.74776602326967
6,50.0,0.08865248226950355,0.0669468,1.978265543760761,3.969137681420727
7,30.0,0.05319148936170213,0.0579919,0.3976827156561836,0.22411377201132962
8,10.0,0.01773049645390071,0.0511525,3.5072369861365487,12.316213304608903
9,2.0,0.0035460992907801418,0.0457575,4.696675855670276,21.962225324953515
