digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,0.0,0.0,0.30103,5.320077643647076,20.77107
2,0.0,0.0,0.176091,3.6821678117148706,12.150279
3,0.0,0.0,0.124939,2.9566887650235376,8.620790999999999
4,0.0,0.0,0.09691,2.5176248469866906,6.686789999999999
5,39.0,0.5652173913043478,0.0791812,14.728934127535613,205.85633166429562
6,30.0,0.43478260869565216,0.0669468,11.984486344222086,139.45281281489372
7,0.0,0.0,0.0579919,1.8034798414703477,4.0014411
8,0.0,0.0,0.0511525,1.655457348873986,3.5295224999999997
9,0.0,0.0,0.0457575,1.530911934526519,3.1572675
