digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,2691.0,0.29827089337175794,0.30103,0.5598524635908898,0.22815501179475883
2,1661.0,0.18410551984039017,0.176091,1.9847561486985115,3.2909454206634736
3,1108.0,0.12281090667257814,0.124939,0.5954071907601907,0.3270289027331873
4,1017.0,0.11272445134116604,0.09691,5.059773950919049,23.28319030199012
5,663.0,0.07348703170028818,0.0791812,1.9835172678511357,3.694378107262156
6,552.0,0.06118377299933496,0.0669468,2.1691388467897963,4.475837477790979
7,431.0,0.047772112613611174,0.0579919,4.13067260433216,16.248721928404407
8,468.0,0.05187319884726225,0.0511525,0.2868292456126952,0.0916101540732525
9,431.0,0.047772112613611174,0.0457575,0.8905698859930906,0.8002462209236837
