digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,2489.0,0.2880453651197778,0.30103,2.619617647394062,4.839647277769533
2,1589.0,0.1838907533850249,0.176091,1.8893863761377165,2.9853041718516886
3,1107.0,0.1281101724337461,0.124939,0.8752578594769013,0.695513709233523
4,784.0,0.090730239555607,0.09691,1.923615160827501,3.405169164130433
5,701.0,0.08112486980673533,0.0791812,0.6492035980268979,0.4122749071308306
6,647.0,0.07487559310265016,0.0669468,2.9274528319152107,8.114249414736653
7,479.0,0.055433398912162944,0.0579919,0.9945388204701672,0.9753665988191509
8,570.0,0.06596458743201018,0.0511525,6.225392344549044,37.06207025076108
9,275.0,0.03182502025228562,0.0457575,6.172235034233602,36.65713826552571
