digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,2645.0,0.29379095856936577,0.30103,1.4859213715559425,1.5672547542519248
2,1541.0,0.17116516716650004,0.176091,1.213223349234244,1.2405361626635456
3,1035.0,0.1149616794401866,0.124939,2.84718177443305,7.173268320989715
4,963.0,0.10696434521826058,0.09691,3.206948961816449,9.391311417654922
5,719.0,0.07986226813284461,0.0791812,0.21980845627436751,0.052740748758453256
6,620.0,0.06886593357769633,0.0669468,0.7075015643124362,0.4952994380977232
7,627.0,0.0696434521826058,0.0579919,4.707511734357158,21.075965615554324
8,432.0,0.04798400533155615,0.0511525,1.3407110634444495,1.7669584917844796
9,421.0,0.046762190380984114,0.0457575,0.43099227155425723,0.19860466727996562
