digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,2184.0,0.24928661111745234,0.30103,10.546740881780266,77.92084252538268
2,1290.0,0.14724346535783586,0.176091,7.074850937266284,41.40320183001549
3,1597.0,0.18228512726857665,0.124939,16.21736645750678,230.60241075723286
4,961.0,0.10969067458052734,0.09691,4.025660558429301,14.767012444399665
5,856.0,0.09770574135372674,0.0791812,6.4015644120337205,37.96877008883339
6,621.0,0.07088231936993494,0.0669468,1.4525019611797603,2.026879666574608
7,548.0,0.06254993722177833,0.0579919,1.8024847361671117,3.1386441338141697
8,389.0,0.04440132404976601,0.0511525,2.8440531552741266,7.806307773133804
9,315.0,0.03595479968040178,0.0457575,4.36542169210788,18.398518076442354
