digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,11287.0,0.26020702215459807,0.30103,18.530094524089545,240.13700866441354
2,8138.0,0.18761094589298477,0.176091,6.292702788442579,32.69062556318599
3,5743.0,0.1323973534361528,0.124939,4.690647746742252,19.312896210491022
4,3881.0,0.08947137884132143,0.09691,5.228762087918367,24.767136692482712
5,3237.0,0.07462480116190608,0.0791812,3.5055267340553153,11.373153430572605
6,2836.0,0.06538027065034466,0.0669468,1.2958141976886606,1.5900352832086921
7,2673.0,0.06162251884639325,0.0579919,3.2249158895638694,9.859468187352478
8,2628.0,0.06058510270419808,0.0511525,8.906326583390536,75.44939011756613
9,2954.0,0.06810060631210088,0.0457575,22.25813003608653,473.2431407889911
