digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,318.0,0.36384439359267734,0.30103,4.011504370418154,11.45565687496725
2,117.0,0.13386727688787187,0.176091,3.2328058750377235,8.848859972826585
3,60.0,0.06864988558352403,0.124939,4.981676402725333,22.164719480429984
4,51.0,0.05835240274599542,0.09691,3.7959800411701474,13.407961814526532
5,62.0,0.07093821510297482,0.0791812,0.839854496322599,0.7499949888483558
6,73.0,0.08352402745995423,0.0669468,1.8932031426629468,3.5876114617340793
7,96.0,0.10983981693363844,0.0579919,6.485709111769819,40.51414891687341
8,55.0,0.06292906178489703,0.0511525,1.5035426713783675,2.369635777954872
9,42.0,0.04805491990846682,0.0457575,0.24410083412634015,0.10081610267401857
