digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,183.0,0.26445086705202314,0.30103,2.056306604029321,3.075835675249088
2,118.0,0.17052023121387283,0.176091,0.3348325338562742,0.12195488519569006
3,91.0,0.1315028901734104,0.124939,0.4647269546599095,0.2386330986509169
4,51.0,0.07369942196531792,0.09691,1.9996534472577057,3.8468868582314895
5,52.0,0.07514450867052024,0.0791812,0.3228693464634481,0.14240823336261593
6,43.0,0.06213872832369942,0.0669468,0.4300145573807091,0.23895610910686013
7,63.0,0.09104046242774566,0.0579919,3.6382646317186738,13.032985212591708
8,36.0,0.05202312138728324,0.0511525,0.017681212679763154,0.01025410815104909
9,55.0,0.07947976878612717,0.0457575,4.154347792527983,17.19797753727791
