digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,9728.0,0.2580508249774524,0.30103,18.186495918882688,231.32612426953085
2,6676.0,0.17709162289776645,0.176091,0.5032992723274651,0.21434927751495078
3,4732.0,0.1255239004721736,0.124939,0.33566915694907534,0.10322484239051484
4,3570.0,0.09469998408403629,0.09691,1.4417517699443043,1.8999427696785476
5,3008.0,0.07979203140750173,0.0791812,0.429683260955231,0.1776392576306854
6,2639.0,0.07000371372486604,0.0669468,2.3644809008974303,5.262048550625288
7,2360.0,0.06260279059897077,0.0579919,3.8192837939665516,13.820399851303227
8,2293.0,0.06082550798450846,0.0511525,8.5132063801817,68.95639338430004
9,2692.0,0.07140962385272429,0.0457575,23.823049518345517,542.1290479057261
