digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,21266.0,0.2473394666139406,0.30103,34.317268583345076,823.3377873738876
2,15868.0,0.18455669407646053,0.176091,6.512565851561528,34.99293504707629
3,10094.0,0.1174007606508566,0.124939,6.679789470143254,39.10517282518318
4,8107.0,0.09429046627664894,0.09691,2.5906286746535505,6.087959908090322
5,7216.0,0.08392747066144059,0.0791812,5.147757986794529,24.461062192705107
6,6379.0,0.07419253538654788,0.0669468,8.493992010102039,67.42601702835495
7,5716.0,0.06648135009711674,0.0579919,10.643076121347375,106.85237296590493
8,5097.0,0.05928191767757243,0.0511525,10.812178528450723,111.082181647142
9,6236.0,0.07252933855941567,0.0457575,37.55947583875935,1346.748486457626
