digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,45660.0,0.4007337130620233,0.30103,73.36654594850161,3762.642116795283
2,18850.0,0.16543649783659964,0.176091,9.438132360187394,73.45294124812892
3,8404.0,0.07375747097181874,0.124939,52.245375513824264,2388.9579936739187
4,6898.0,0.06054010408895832,0.09691,41.49347949691547,1555.233309954953
5,6364.0,0.055853468022924145,0.0791812,29.15631931861234,783.0743184806022
6,6499.0,0.057038291747483344,0.0669468,13.37635521005035,167.09626967189038
7,6756.0,0.05929384506016271,0.0579919,1.8739388368511307,3.330412325312985
8,6656.0,0.05841619785678553,0.0511525,11.122532735657257,117.52457905568146
9,7854.0,0.06893041135324422,0.0457575,37.42638165732568,1337.1463366947794
