digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,1371.0,0.3079514824797844,0.30103,0.99046199234265,0.708506150830033
2,685.0,0.15386343216531895,0.176091,3.8740159075718696,12.4911344944119
3,605.0,0.13589398023360288,0.124939,2.187991786210927,4.276419750612213
4,427.0,0.0959119496855346,0.09691,0.19977200581527985,0.045760570872668146
5,307.0,0.06895777178796046,0.0791812,2.4984961069017944,5.876600665040981
6,349.0,0.07839173405211142,0.0669468,3.0254500018213206,8.710677236482733
7,246.0,0.05525606469002695,0.0579919,0.7489485802683159,0.5746027745659434
8,243.0,0.0545822102425876,0.0511525,1.0047174153648144,1.0237717760380678
9,219.0,0.04919137466307277,0.0457575,1.0606201862631872,1.1472597200008308
