digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,1513.0,0.3398472596585804,0.30103,5.6300200020784885,22.284101219918796
2,690.0,0.15498652291105122,0.176091,3.6772797327068565,11.260746657338178
3,683.0,0.15341419586702607,0.124939,5.723475555507939,28.89286246144755
4,343.0,0.0770440251572327,0.09691,4.455284743428183,18.130355692197053
5,290.0,0.0651392632524708,0.0791812,3.4420641314086162,11.086312115646281
6,291.0,0.06536388140161725,0.0669468,0.3926059139260862,0.1666258954737187
7,137.0,0.03077268643306379,0.0579919,7.738316987682097,56.87729897150222
8,274.0,0.06154537286612758,0.0511525,3.1136003630595033,9.4006854434086
9,231.0,0.05188679245283019,0.0457575,1.9213030305604255,3.6552202814571078
