digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,1000.0,0.3147623544224111,0.30103,1.668066776249564,1.9902033076805543
2,558.0,0.17563739376770537,0.176091,0.04383511931263535,0.0037122573930717
3,355.0,0.11174063581995593,0.124939,2.2230578237837952,4.429547920996294
4,215.0,0.06767390620081838,0.09691,5.5403087713872585,28.021237714126006
5,154.0,0.0484734025810513,0.0791812,6.377164367341077,37.83488945003082
6,180.0,0.056657223796033995,0.0669468,2.285041190873385,5.024378720993372
7,197.0,0.06200818382121498,0.0579919,0.9305965579065013,0.8836874119027239
8,271.0,0.0853005980484734,0.0511525,8.696355611147947,72.42414723117231
9,247.0,0.07774630154233554,0.0457575,8.586261350979475,71.04783780611112
