digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,2576.0,0.301498127340824,0.30103,0.08253982778680671,0.0062198437449646924
2,1525.0,0.17848782771535582,0.176091,0.5674452537742734,0.27873898598794233
3,1094.0,0.12804307116104868,0.124939,0.8513894352777167,0.6589106877057251
4,788.0,0.09222846441947566,0.09691,1.444461953507515,1.9322766375690412
5,618.0,0.0723314606741573,0.0791812,2.3247711613052924,5.062758936977125
6,617.0,0.07221441947565543,0.0669468,1.9265270272121064,3.541279506264096
7,524.0,0.06132958801498127,0.0579919,1.2968305182436397,1.6412902150477464
8,428.0,0.050093632958801496,0.0511525,0.4197100907793894,0.18727389212728812
9,374.0,0.04377340823970038,0.0457575,0.8517843785544065,0.7350594382984246
