digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,1388.0,0.31176999101527403,0.30103,1.5459020357617268,1.7058986014694772
2,773.0,0.17362982929020665,0.176091,0.411459229947697,0.15314452380723292
3,657.0,0.14757412398921832,0.124939,4.544980965742265,18.25672549650983
4,311.0,0.06985624438454627,0.09691,6.076432452995002,33.62340465167567
5,324.0,0.07277628032345014,0.0791812,1.5549280823949694,2.306537138521813
6,280.0,0.06289308176100629,0.0669468,1.0522307397720772,1.0927792771311104
7,210.0,0.04716981132075472,0.0579919,3.05736383409305,8.991041339466546
8,241.0,0.0541329739442947,0.0511525,0.8686604509974148,0.7731414378578297
9,268.0,0.06019766397124888,0.0457575,4.575075133810238,20.2879009937103
