digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,2942.0,0.326091775659499,0.30103,5.178066889924553,18.824208318260858
2,1550.0,0.17180226113943692,0.176091,1.0556602791938832,0.9423774145711381
3,1036.0,0.1148304145422301,0.124939,2.887926002319947,7.378797145906305
4,818.0,0.09066725781423188,0.09691,1.9865720604813897,3.6281482844048636
5,777.0,0.08612281090667258,0.0791812,2.4223245805752867,5.490365755763657
6,620.0,0.06872090445577478,0.0669468,0.6531748051780514,0.42416162394078893
7,475.0,0.05264908002660164,0.0579919,2.148733632016722,4.440956984840975
8,403.0,0.0446685878962536,0.0511525,2.771589322951106,7.414983628907702
9,401.0,0.04444690755929949,0.0457575,0.5705507170109326,0.3386693168681752
