digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,11899.0,0.2855737154102767,0.30103,6.872737512060458,33.066837814113896
2,7312.0,0.17548659610723114,0.176091,0.31747233557947824,0.0864389690620803
3,5298.0,0.12715098279213766,0.124939,1.3581484492838662,1.631765306688365
4,4322.0,0.10372717018263854,0.09691,4.695537350088585,19.981675906137305
5,3148.0,0.0755513955888353,0.0791812,2.7349102783368164,6.933245868943238
6,2424.0,0.058175534595723236,0.0669468,7.153946563603842,47.88361322786451
7,2230.0,0.053519571843425255,0.0579919,3.8953990148168702,14.371173067448781
8,2242.0,0.053807569539443684,0.0511525,2.4489114447219045,5.742184851209427
9,2792.0,0.06700746394028848,0.0457575,20.746673654947845,411.19359299140416
