digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,34213.0,0.2918575389208787,0.30103,6.843209597243952,32.76289108235507
2,24873.0,0.21218170185540627,0.176091,32.4373910154251,867.1090867207586
3,12807.0,0.1092514395393474,0.124939,16.239747020537717,230.90484256034728
4,8994.0,0.07672424824056302,0.09691,23.35680624501951,492.88034978974054
5,7532.0,0.06425250586478994,0.0791812,18.923859358744878,329.9451906968037
6,7135.0,0.060865856259330345,0.0669468,8.324501984748165,64.74889920363681
7,6813.0,0.05811900191938579,0.0579919,0.17993969605692947,0.0326555589260195
8,6652.0,0.056745574749413524,0.0511525,8.68555915110387,71.68934699193571
9,8206.0,0.07000213265088505,0.0457575,39.71813027224448,1505.8758530474565
