digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,9991.0,0.26935727380567237,0.30103,13.292496002414897,123.60651594616093
2,5854.0,0.15782378949638737,0.176091,9.229614388657307,70.28903132302955
3,5158.0,0.13905963550091663,0.124939,8.21696433917932,59.19577500268163
4,3587.0,0.0967054890542435,0.09691,0.12436381834027876,0.01600828368015677
5,2890.0,0.07791437506739998,0.0791812,0.8939487225859601,0.7517810533613728
6,2406.0,0.06486573924296345,0.0669468,1.5932520765851774,2.3994955432092655
7,2248.0,0.06060606060606061,0.0579919,2.1429703282635506,4.370966166488141
8,2222.0,0.059905100830367736,0.0511525,7.639698667141629,55.55045649581362
9,2736.0,0.07376253639598836,0.0457575,25.799224443860567,635.7556750445093
