digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,249.0,0.27483443708609273,0.30103,1.6827143600830101,2.0652559872341123
2,71.0,0.07836644591611479,0.176091,7.678918634920526,49.13584541305433
3,91.0,0.10044150110375276,0.124939,2.179827131203528,4.351847474907762
4,106.0,0.11699779249448124,0.09691,1.9876873197114864,3.772454679754525
5,106.0,0.11699779249448124,0.0791812,4.153974130188789,16.363300494456407
6,111.0,0.12251655629139073,0.0669468,6.625975642808856,41.79028750801847
7,72.0,0.07947019867549669,0.0579919,2.6949337695945936,7.207101103402747
8,52.0,0.05739514348785872,0.0511525,0.7775051433811501,0.6902372617399631
9,48.0,0.052980132450331126,0.0457575,0.9609009818265101,1.0328968164430767
