digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,10309.0,0.25471931211701915,0.30103,20.30525913569271,288.3416315953591
2,7139.0,0.17639355603874282,0.176091,0.15327427108459604,0.021039196876019666
3,5160.0,0.12749555248072741,0.124939,1.5479613309070428,2.1172203784684687
4,4108.0,0.1015022731765171,0.09691,3.1144783251182337,8.807273886412574
5,3135.0,0.07746096066416287,0.0791812,1.2724415981360435,1.5125520746629486
6,2694.0,0.06656453844633327,0.0669468,0.29775026710203895,0.08833769941360364
7,2478.0,0.06122751531923305,0.0579919,2.7743537280269295,7.306360461157819
8,2447.0,0.06046155366673256,0.0511525,8.489350862138139,68.5644300756477
9,3002.0,0.07417473809053172,0.0457575,27.347008740931113,714.259639060837
