digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,36718.0,0.3175418569254186,0.30103,12.23734014951671,104.7273447042453
2,22058.0,0.19076034315760343,0.176091,13.092224631068197,141.3065241438149
3,11853.0,0.10250622665006226,0.124939,23.065883222866436,465.74258438005745
4,8657.0,0.0748668188736682,0.09691,25.33251295797581,579.7729944128108
5,7667.0,0.06630517503805175,0.0791812,16.209769144314777,242.11381894031456
6,7255.0,0.06274214750242148,0.0669468,5.714841032088656,30.535738747475367
7,6926.0,0.05989691434896914,0.0579919,2.765281743467902,7.236144019695976
8,6740.0,0.05828836308288363,0.0511525,11.007549335550003,115.10765075677008
9,7758.0,0.06709215442092155,0.0457575,34.71171557909761,1150.2360479005488
