digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,2482.0,0.27556345064949483,0.30103,5.257488266125722,19.404863430044152
2,1433.0,0.15909847896080825,0.176091,4.22005962970129,14.769256587816741
3,1018.0,0.11302320417453092,0.124939,3.4042149340018186,10.235952062362221
4,1157.0,0.1284556456089708,0.09691,10.10217217310826,92.48906930429494
5,833.0,0.09248362384811813,0.0791812,4.655931550165767,20.128881647114255
6,745.0,0.08271344509825691,0.0669468,5.965948002902432,33.44482467531052
7,474.0,0.0526257355390252,0.0579919,2.156388187596672,4.472401477572153
8,394.0,0.043743754857333186,0.0511525,3.167646824371429,9.665016721235997
9,471.0,0.05229266126346175,0.0457575,2.9429374578956042,8.406795672495981
