digit,count,empirical,benford,zscore
0,0.0,0.0,0.0,NaN,
1,9056.0,0.24798050329965224,0.30103,22.095022480941797,
2,5440.0,0.14896355321887236,0.176091,13.60319447590654,
3,6433.0,0.17615487828253787,0.124939,29.592371529194732,
4,3568.0,0.09770256578767217,0.09691,0.5031262657456439,
5,2774.0,0.07596045893918234,0.0791812,2.269692282789093,
6,2428.0,0.06648593882636436,0.0669468,0.34191146456916327,
7,2110.0,0.05777814288452586,0.0579919,0.16357649519548484,
8,2181.0,0.059722336318081,0.0511525,7.421743213533575,
