digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,2459.0,0.29273809523809524,0.30103,1.6448675951111371,1.9185720708108533
2,1360.0,0.1619047619047619,0.176091,3.3991677782237657,9.600118977552444
3,1078.0,0.12833333333333333,0.124939,0.924362884450469,0.7746227337607458
4,924.0,0.11,0.09691,4.036919754235058,14.852172531214535
5,579.0,0.06892857142857142,0.0791812,3.459776165105243,11.151355347467035
6,514.0,0.06119047619047619,0.0669468,2.089067635954776,4.157573116575576
7,560.0,0.06666666666666667,0.0579919,3.378284183511726,10.900026459856177
8,552.0,0.06571428571428571,0.0511525,6.033144763610447,34.82103644564224
9,374.0,0.04452380952380952,0.0457575,0.5150019438666722,0.27940194295496706
