digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,2873.0,0.341251930157976,0.30103,8.033730816468543,45.245620240391474
2,1360.0,0.16153937522271053,0.176091,3.4910609260685197,10.123864528143566
3,1103.0,0.13101318446371302,0.124939,1.6691021127038013,2.4862135968310297
4,698.0,0.0829077087540088,0.09691,4.324477173104079,17.032960109360545
5,613.0,0.07281149780258939,0.0791812,2.1442874735891015,4.313965690323592
6,608.0,0.07221760304074118,0.0669468,1.9132321889510377,3.4936891585736416
7,470.0,0.055826107613730844,0.0579919,0.8269147017697533,0.6809681770055467
8,365.0,0.04335431761491863,0.0511525,3.2230855934085496,10.008763380363662
9,329.0,0.03907827532961159,0.0457575,2.9068117726995344,8.208245276970203
