digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,6367.0,0.23780533353253155,0.30103,22.546582423299853,355.5302632236938
2,4750.0,0.17741092104280273,0.176091,0.5589949744464174,0.26489392874658324
3,3671.0,0.13711062971539553,0.124939,6.014095748177493,31.747731383082947
4,2645.0,0.09878987077015014,0.09691,1.029434957052125,0.9763390408331065
5,2182.0,0.08149697467692538,0.0791812,1.391997237174003,1.8133589535613248
6,1879.0,0.07018002539777396,0.0669468,2.1045477127732175,4.1807615608666895
7,1739.0,0.06495107193545978,0.0579919,4.858880512543466,22.359446784924955
8,1697.0,0.06338238589676552,0.0511525,9.069507963697788,78.28728018471415
9,1844.0,0.06887278703219542,0.0457575,18.086077610515805,312.6436065323905
