digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,2506.0,0.27758085954807266,0.30103,4.84575660027847,16.49056849041655
2,1559.0,0.17268498006202923,0.176091,0.8358241418499373,0.594769599647846
3,1169.0,0.12948604342046965,0.124939,1.2907272796031628,1.4940038876333306
4,998.0,0.1105449712007089,0.09691,4.361466629175405,17.3193427417964
5,817.0,0.09049623393885689,0.0791812,3.9620738320235236,14.597591058766474
6,586.0,0.06490917146654851,0.0669468,0.7535898720942603,0.5599016592899161
7,490.0,0.054275587062472305,0.0579919,1.488250973378645,2.1500510267556465
8,471.0,0.05217102348249889,0.0511525,0.41538772442618227,0.18309090820543214
9,432.0,0.047851129818342934,0.0457575,0.926812692543409,0.8648266262174981
