digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,42.0,0.1917808219178082,0.30103,3.450912537435201,8.68301783094026
2,43.0,0.1963470319634703,0.176091,0.6982849196446316,0.5102884075178383
3,50.0,0.228310502283105,0.124939,4.524339552106277,18.730429882216534
4,8.0,0.0365296803652968,0.09691,2.9062137636535548,8.23884508123387
5,12.0,0.0547945205479452,0.0791812,1.2113968480638548,1.644854075193385
6,18.0,0.0821917808219178,0.0669468,0.7674883614148477,0.7602703552235588
7,16.0,0.0730593607305936,0.0579919,0.8094497918465585,0.8573475547117393
8,16.0,0.0730593607305936,0.0511525,1.3181734053996519,2.054648547153076
9,14.0,0.0639269406392694,0.0457575,1.1250848298049585,1.580028574955399
