digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,2368.0,0.27579781038900536,0.30103,5.08525506470148,18.158960530726855
2,1654.0,0.19263918006056371,0.176091,4.011496937221784,13.352242152287019
3,1544.0,0.17982762636850688,0.124939,15.365567900591614,207.04158478522015
4,693.0,0.08071278825995808,0.09691,5.055005613414103,23.243568782901075
5,597.0,0.06953179594689028,0.0791812,3.291310760819388,10.096475347801498
6,629.0,0.07325879338457955,0.0669468,2.3185607074099606,5.109685041572943
7,482.0,0.0561378989051945,0.0579919,0.711925227911946,0.5089129694183189
8,318.0,0.037037037037037035,0.0511525,5.912395932049706,33.44369651415429
9,301.0,0.03505706964826462,0.0457575,4.719175995809174,21.484788604931428
