digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,2617.0,0.3069434670419892,0.30103,1.1785615524143975,0.9904211616309385
2,1544.0,0.1810931269059348,0.176091,1.19838809113869,1.2114837133602085
3,1150.0,0.1348815388224255,0.124939,2.7601494379002585,6.74593098260231
4,807.0,0.09465165376495425,0.09691,0.686572995635113,0.44870177399737493
5,606.0,0.07107670654468684,0.0791812,2.7513537344806602,7.0725332981776585
6,521.0,0.06110720150129017,0.0669468,2.1357680696043557,4.3429165247393415
7,552.0,0.06474313863476425,0.0579919,2.6439679600728976,6.7010816369307875
8,375.0,0.04398311048557354,0.0511525,2.9802737000977735,8.56727715903576
9,354.0,0.04152005629838142,0.0457575,1.8465610985780778,3.3457302456323714
