digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,32803.0,0.2868247556091845,0.30103,10.46958182714274,76.66278157486224
2,20318.0,0.17765769546893306,0.176091,1.3871110743515869,1.5941491310073372
3,13105.0,0.11458825175314341,0.124939,10.58201954509412,98.07140509232887
4,10833.0,0.09472220764912649,0.09691,2.495950801026723,5.648596301591663
5,8851.0,0.07739188220275256,0.0791812,2.235503671223363,4.62434061825282
6,7694.0,0.06727523914450098,0.0669468,0.43849581111618513,0.1842794609815729
7,6680.0,0.05840896770019061,0.0579919,0.5971280841695329,0.3430383765073294
8,6479.0,0.056651452354720806,0.0511525,8.434344964868535,67.60673790183526
9,7603.0,0.0664795481174475,0.0457575,33.52964728915494,1073.247780419402
