digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,3011.0,0.27941722345953973,0.30103,4.880584423439784,16.7212573334023
2,1912.0,0.17743132887899035,0.176091,0.3526396918053101,0.1099368206526565
3,1260.0,0.11692650334075724,0.124939,2.5009569635692483,5.537264639945257
4,895.0,0.08305493689680772,0.09691,4.845411108575652,21.345483936053135
5,850.0,0.07887899034892354,0.0791812,0.09834416484764602,0.012429457174729392
6,662.0,0.06143281365998515,0.0669468,2.2709437312877254,4.893945532518514
7,640.0,0.05939123979213066,0.0579919,0.6008920590914659,0.3638619251478742
8,678.0,0.06291759465478843,0.0511525,5.521745816829918,29.15960051408144
9,868.0,0.08054936896807721,0.0457575,17.261019961837953,285.06953833668837
