digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,1423.0,0.3196316262353998,0.30103,2.6894550663304195,5.117374546636347
2,729.0,0.1637466307277628,0.176091,2.142737568759783,3.8526167240295277
3,623.0,0.139937106918239,0.124939,3.003872656048696,8.015488966254676
4,298.0,0.06693620844564241,0.09691,6.735023710006521,41.27336970386376
5,296.0,0.0664869721473495,0.0791812,3.1090401227591506,9.060364193651203
6,331.0,0.0743486073674753,0.0669468,1.946063923164245,3.64334996240002
7,214.0,0.04806828391734052,0.0579919,2.8008732503347473,7.56010324211815
8,323.0,0.07255166217430369,0.0511525,6.446995990060789,39.85490990909714
9,215.0,0.048292902066486974,0.0457575,0.7737259048307767,0.6254412876511832
