digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,2567.0,0.28449517898703314,0.30103,3.4125804861288844,8.19483427038523
2,1315.0,0.14573866784883077,0.176091,7.555543839410322,47.20607911066129
3,1091.0,0.12091322176659648,0.124939,1.1406112686879222,1.170449354803186
4,755.0,0.08367505264324504,0.09691,4.231805520315873,16.30898000154787
5,729.0,0.08079352765155713,0.0791812,0.5476989308243311,0.2962343954659578
6,740.0,0.0820126343788097,0.0669468,5.704928696586447,30.591974749722255
7,607.0,0.0672725257674831,0.0579919,3.7492192500265347,13.401028799906056
8,732.0,0.0811260113044442,0.0511525,12.899646496316878,158.47448083665324
9,487.0,0.05397317965200044,0.0457575,3.709533155333429,13.309926663781159
