digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,8643.0,0.2534827110889521,0.30103,19.13443862312135,256.0695327678738
2,5807.0,0.17030823826143063,0.176091,2.7962917970522505,6.475146630916026
3,5403.0,0.1584596885356483,0.124939,18.711681189538908,306.65073182148694
4,3381.0,0.09915828371997537,0.09691,1.394175663481457,1.7784833653566035
5,2498.0,0.07326157726486202,0.0791812,4.038097678662186,15.089753636330103
6,2227.0,0.06531366395870604,0.0669468,1.1957631317089026,1.358410635484311
7,1911.0,0.05604598645042086,0.0579919,1.5257573904535071,2.226362693038677
8,1870.0,0.05484353462181424,0.0511525,3.081383306165891,9.081248153049636
9,2357.0,0.06912631609819046,0.0457575,20.637717647892128,406.93711610427056
