digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,29973.0,0.26222867691446267,0.30103,28.594889845921323,571.6540978908769
2,23262.0,0.20351527983132256,0.176091,24.337881041174086,488.1837663185882
3,15313.0,0.1339708314013001,0.124939,9.23043706962161,74.62831711578531
4,12305.0,0.10765435123052292,0.09691,12.273785958711427,136.1575819800278
5,9142.0,0.07998180243392446,0.0791812,0.9969292600296946,0.9252556864871904
6,6765.0,0.05918583389471658,0.0669468,10.492472287175644,102.83756397945709
7,5726.0,0.05009579968679189,0.0579919,11.415265582959474,122.88758406361882
8,5446.0,0.04764612733046955,0.0511525,5.374144003385587,27.472571416224365
9,6369.0,0.05572129727648927,0.0457575,16.11382583916778,247.99190640094886
