digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,3189.0,0.30244688922610014,0.30103,0.30656368860047417,0.07031814647504828
2,1854.0,0.17583459787556904,0.176091,0.05633819663294532,0.003936511059665862
3,1252.0,0.11874051593323216,0.124939,1.9102259848484935,3.242487795089416
4,1014.0,0.09616843702579667,0.09691,0.24093595154341796,0.05983191164807379
5,1060.0,0.10053110773899848,0.0791812,8.10093014892841,60.6981316465241
6,613.0,0.05813732928679818,0.0669468,3.5998991120669923,12.222926676971012
7,547.0,0.05187784522003035,0.0579919,2.665259731918099,6.796678238658176
8,522.0,0.04950682852807284,0.0511525,0.7449310557339476,0.5582449646453472
9,493.0,0.04675644916540212,0.0457575,0.46758883097182324,0.2299481318526408
