digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,1511.0,0.3393980233602875,0.30103,5.564674114617419,21.771293306960832
2,589.0,0.13230008984725966,0.176091,7.651350464980053,48.48260417084314
3,657.0,0.14757412398921832,0.124939,4.544980965742265,18.25672549650983
4,437.0,0.0981581311769991,0.09691,0.2561757875003875,0.0715660463172783
5,245.0,0.055031446540880505,0.0791812,5.939744196279616,32.791288288010314
6,318.0,0.07142857142857142,0.0669468,1.166507310800799,1.3357486379363057
7,166.0,0.03728661275831087,0.0579919,5.878760255434394,32.91170164756328
8,337.0,0.075696316262354,0.0511525,7.399394740632585,52.42910859172668
9,192.0,0.0431266846361186,0.0457575,0.80419264304749,0.6734007662081819
