digit,count,empirical,benford,zscore
0,0.0,0.0,0.0,NaN,
1,69.0,1.0,0.30103,12.526305392275601,
2,0.0,0.0,0.176091,3.6821678117148706,
3,0.0,0.0,0.124939,2.9566887650235376,
4,0.0,0.0,0.09691,2.5176248469866906,
5,0.0,0.0,0.0791812,2.212919406692988,
6,0.0,0.0,0.0669468,1.9841926667328957,
7,0.0,0.0,0.0579919,1.8034798414703477,
8,0.0,0.0,0.0511525,1.655457348873986,
