digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,2089.0,0.25853960396039605,0.30103,8.314370114260171,48.45996992082958
2,1105.0,0.13675742574257427,0.176091,9.267809577076196,70.99062936790953
3,1020.0,0.12623762376237624,0.124939,0.3362147905807662,0.10906364949105093
4,916.0,0.11336633663366337,0.09691,4.981416589704566,22.57922819560051
5,839.0,0.10383663366336633,0.0791812,8.187075925607758,62.03182707207718
6,677.0,0.08378712871287129,0.0669468,6.034472876182718,34.22809010965513
7,567.0,0.07017326732673268,0.0579919,4.6609978133472465,20.674551728538404
8,418.0,0.05173267326732673,0.0511525,0.2114699250308415,0.053169175359450704
9,449.0,0.05556930693069307,0.0457575,4.194174221317198,16.99992714595833
