digit,count,empirical,benford,zscore
0,0.0,0.0,0.0,NaN,
1,10685.0,0.2630866203772098,0.30103,16.664749994835955,
2,6759.0,0.16642044615157334,0.176091,5.110081173105999,
3,5956.0,0.14664893878957994,0.124939,13.224582174002311,
4,3809.0,0.09378539419904466,0.09691,2.120160760686197,
5,2929.0,0.07211798887083272,0.0791812,5.262405566393129,
6,2528.0,0.06224454621559068,0.0669468,3.7817020551084863,
7,2499.0,0.06153050672182006,0.0579919,3.0405042990404056,
8,2356.0,0.05800955335598562,0.0511525,6.261283166339132,
