digit,count,empirical,benford,zscore
0,0.0,0.0,0.0,NaN,
1,2973.0,0.32941828254847644,0.30103,5.86786594761693,
2,1393.0,0.15434903047091414,0.176091,5.408866066197019,
3,948.0,0.1050415512465374,0.124939,5.7008800630157825,
4,826.0,0.0915235457063712,0.09691,1.7119329935076195,
5,715.0,0.07922437673130193,0.0791812,0.015190610837036694,
6,619.0,0.06858725761772853,0.0669468,0.6024903409977048,
7,537.0,0.059501385041551245,0.0579919,0.5910196605991371,
8,555.0,0.06149584487534626,0.0511525,4.436296074048162,
