digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,1423.0,0.3196316262353998,0.30103,2.6894550663304195,5.117374546636347
2,714.0,0.16037735849056603,0.176091,2.732946093354813,6.242688685260184
3,620.0,0.13926325247079965,0.124939,2.8678925110757376,7.311408749772104
4,431.0,0.09681042228212039,0.09691,0.022458975081411724,4.555236187223266E-4
5,371.0,0.08333333333333333,0.0791812,0.998255983917606,0.9693389383028657
6,278.0,0.062443845462713386,0.0669468,1.17216252628953,1.3484053197882746
7,178.0,0.03998203054806829,0.0579919,5.1092885041594815,24.900550429488852
8,256.0,0.05750224618149147,0.0511525,1.889087683752911,3.509142647706667
9,181.0,0.04065588499550764,0.0457575,1.593151916986624,2.5322596210868666
