digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,36477.0,0.3202967906221188,0.30103,14.171293996710776,140.43504673795792
2,20472.0,0.17976028449751943,0.176091,3.2470314119898465,8.70747303895559
3,11433.0,0.10039074504983098,0.124939,25.05001738925598,549.3001918600473
4,9332.0,0.0819423102252272,0.09691,17.069107551492774,263.2737012725234
5,8115.0,0.07125609167142292,0.0791812,9.899190514906703,90.33475302106358
6,6901.0,0.060596215480528605,0.0669468,8.568967605237013,68.60631673224552
7,6595.0,0.057909294463713394,0.0579919,0.1129309850334744,0.013400391859736092
8,6717.0,0.05898055055538482,0.0511525,11.984270411648714,136.42906590198092
9,7843.0,0.06886771743425385,0.0457575,37.31592910835825,1329.2672378655786
