digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,26141.0,0.24736229525260459,0.30103,38.03075289478098,1011.1252601050943
2,18805.0,0.17794453013370679,0.176091,1.5778866457352658,2.061820423276652
3,12932.0,0.12237057504329148,0.124939,2.520532477682154,5.579874509995929
4,9860.0,0.09330141276885663,0.09691,3.960152899774925,14.200201845283145
5,8423.0,0.07970363080649892,0.0791812,0.6232667554767901,0.3642706431099206
6,7997.0,0.07567255556922378,0.0669468,11.34341255170462,120.18906547908996
7,7329.0,0.06935152679340266,0.0579919,15.79306784893706,235.1524370480587
8,6649.0,0.06291694660244704,0.0511525,17.352398555432718,285.93336595306397
9,7543.0,0.0713765270299681,0.0457575,39.84889150537757,1515.8340923945395
