digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,10324.0,0.24372624471776955,0.30103,25.70587000850587,462.0639508665341
2,8661.0,0.20446658325267358,0.176091,15.325997304640003,193.6859567739684
3,4744.0,0.11199508959135013,0.124939,8.0495934445034,56.803967449747425
4,4204.0,0.09924691328879341,0.09691,1.6175824708952296,2.3870543183107
5,3456.0,0.081588328336363,0.0791812,1.825740594796277,3.099717465199608
6,3085.0,0.07282985906182865,0.0669468,4.8348799171326275,21.898899613985424
7,2458.0,0.05802780991052669,0.0579919,0.021226959890187403,9.419047934356949E-4
8,2418.0,0.057083500554781744,0.0511525,5.529730679071023,29.12961630332859
9,3009.0,0.07103567128591326,0.0457575,24.886002183615798,591.5271940830851
