digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,1408.0,0.31626235399820307,0.30103,2.1993609103724117,3.4314638284220753
2,646.0,0.14510332434860737,0.176091,5.408558071518943,24.277054819453348
3,674.0,0.151392632524708,0.124939,5.315535120589051,24.936055895638585
4,462.0,0.10377358490566038,0.09691,1.5226974355994651,2.164156099629499
5,325.0,0.07300089847259658,0.0791812,1.499424080953394,2.14759510172579
6,276.0,0.06199460916442048,0.0669468,1.2920943128069833,1.6308727528206564
7,203.0,0.04559748427672956,0.0579919,3.5062223556700833,11.79342461743486
8,273.0,0.06132075471698113,0.0511525,3.0455718808758045,8.998728010573279
9,185.0,0.041554357592093444,0.0457575,1.3062576355542113,1.7188622621927905
