digit,count,empirical,benford,ZScore,Chi Square
0,0.0,0.0,0.0,NaN,NaN
1,1389.0,0.3119946091644205,0.30103,1.5785749794922654,1.7779997215561774
2,559.0,0.12556154537286612,0.176091,8.831767514170112,64.55163065939864
3,631.0,0.1417340521114106,0.124939,3.3664863759765957,10.051244592898051
4,553.0,0.12421383647798742,0.09691,6.132836234680107,34.247897157435204
5,342.0,0.07681940700808626,0.0791812,0.5558560564465691,0.3136293771801674
6,311.0,0.06985624438454627,0.0669468,0.7467460579897143,0.5629184101759962
7,231.0,0.05188679245283019,0.0579919,1.7107882693619545,2.861372872754533
8,301.0,0.06761006289308176,0.0511525,4.950369382019395,23.57324329490467
9,135.0,0.03032345013477089,0.0457575,4.8924361534593634,23.17675689491493
